"pld0045","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","(1a) inadequately completed","middle vocational","","","",""
"Rarely","2012","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","2012","(1a) inadequately completed","higher vocational","","","",""
"Rarely","2012","(1a) inadequately completed","higher education","","","",""
"Rarely","2012","(1b) general elementary school","in school","","","",""
"Rarely","2012","(1b) general elementary school","inadequately","","","",""
"Rarely","2012","(1b) general elementary school","general elemantary","","","",""
"Rarely","2012","(1b) general elementary school","middle vocational","","","",""
"Rarely","2012","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","2012","(1b) general elementary school","higher vocational","","","",""
"Rarely","2012","(1b) general elementary school","higher education","","","",""
"Rarely","2012","(1c) basic vocational qualification","in school","","","",""
"Rarely","2012","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","2012","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","2012","(1c) basic vocational qualification","middle vocational","","","",""
"Rarely","2012","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","2012","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely","2012","(1c) basic vocational qualification","higher education","","","",""
"Rarely","2012","(2b) intermediate general qualification","in school","","","",""
"Rarely","2012","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","2012","(2b) intermediate general qualification","general elemantary","","","",""
"Rarely","2012","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","2012","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","2012","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","2012","(2b) intermediate general qualification","higher education","","","",""
"Rarely","2012","(2a) intermediate vocational","in school","","","",""
"Rarely","2012","(2a) intermediate vocational","inadequately","","","",""
"Rarely","2012","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","2012","(2a) intermediate vocational","middle vocational","","","",""
"Rarely","2012","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2012","(2a) intermediate vocational","higher vocational","","","",""
"Rarely","2012","(2a) intermediate vocational","higher education","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","middle vocational","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2012","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2012","(3a) lower tertiary education","in school","","","",""
"Rarely","2012","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2012","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2012","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2012","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2012","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2012","(3a) lower tertiary education","higher education","","","",""
"Rarely","2012","(3b) higher tertiary education","in school","","","",""
"Rarely","2012","(3b) higher tertiary education","inadequately","","","",""
"Rarely","2012","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","2012","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","2012","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","2012","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","2012","(3b) higher tertiary education","higher education","","","",""
"Never","2012","(0) in school","in school","","","",""
"Never","2012","(0) in school","inadequately","","","",""
"Never","2012","(0) in school","general elemantary","","","",""
"Never","2012","(0) in school","middle vocational","","","",""
"Never","2012","(0) in school","vocational + Abi","","","",""
"Never","2012","(0) in school","higher vocational","","","",""
"Never","2012","(0) in school","higher education","","","",""
"Never","2012","(1a) inadequately completed","in school","","","",""
"Never","2012","(1a) inadequately completed","inadequately","","","",""
"Never","2012","(1a) inadequately completed","general elemantary","","","",""
"Never","2012","(1a) inadequately completed","middle vocational","","","",""
"Never","2012","(1a) inadequately completed","vocational + Abi","","","",""
"Never","2012","(1a) inadequately completed","higher vocational","","","",""
"Never","2012","(1a) inadequately completed","higher education","","","",""
"Never","2012","(1b) general elementary school","in school","","","",""
"Never","2012","(1b) general elementary school","inadequately","","","",""
"Never","2012","(1b) general elementary school","general elemantary","","","",""
"Never","2012","(1b) general elementary school","middle vocational","","","",""
"Never","2012","(1b) general elementary school","vocational + Abi","","","",""
"Never","2012","(1b) general elementary school","higher vocational","","","",""
"Never","2012","(1b) general elementary school","higher education","","","",""
"Never","2012","(1c) basic vocational qualification","in school","","","",""
"Never","2012","(1c) basic vocational qualification","inadequately","","","",""
"Never","2012","(1c) basic vocational qualification","general elemantary","","","",""
"Never","2012","(1c) basic vocational qualification","middle vocational","","","",""
"Never","2012","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","2012","(1c) basic vocational qualification","higher vocational","","","",""
"Never","2012","(1c) basic vocational qualification","higher education","","","",""
"Never","2012","(2b) intermediate general qualification","in school","","","",""
"Never","2012","(2b) intermediate general qualification","inadequately","","","",""
"Never","2012","(2b) intermediate general qualification","general elemantary","","","",""
"Never","2012","(2b) intermediate general qualification","middle vocational","","","",""
"Never","2012","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","2012","(2b) intermediate general qualification","higher vocational","","","",""
"Never","2012","(2b) intermediate general qualification","higher education","","","",""
"Never","2012","(2a) intermediate vocational","in school","","","",""
"Never","2012","(2a) intermediate vocational","inadequately","","","",""
"Never","2012","(2a) intermediate vocational","general elemantary","","","",""
"Never","2012","(2a) intermediate vocational","middle vocational","","","",""
"Never","2012","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","2012","(2a) intermediate vocational","higher vocational","","","",""
"Never","2012","(2a) intermediate vocational","higher education","","","",""
"Never","2012","(2c_gen) general maturity certificate","in school","","","",""
"Never","2012","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","2012","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","2012","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","2012","(2c_gen) general maturity certificate","vocational + Abi","","","",""
