"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Mecklenburg-Western Pomerania","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(0) in school","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(0) in school","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Saxony","(0) in school","","","","","","","","","","","","","",""
"2005","Saxony","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Saxony","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Saxony","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Saxony","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Saxony","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Saxony","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Saxony","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Saxony","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Saxony","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(0) in school","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(0) in school","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Thuringia","(0) in school","","","","","","","","","","","","","",""
"2005","Thuringia","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Thuringia","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Thuringia","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Thuringia","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Thuringia","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Thuringia","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Thuringia","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Thuringia","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Thuringia","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(0) in school","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Bavaria","(0) in school","","","","","","","","","","","","","",""
"2006","Bavaria","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Bavaria","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Bavaria","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Bavaria","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Bavaria","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Bavaria","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Bavaria","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Bavaria","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Bavaria","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Berlin","(0) in school","","","","","","","","","","","","","",""
"2006","Berlin","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Berlin","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Berlin","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Berlin","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Berlin","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Berlin","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Berlin","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Berlin","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Berlin","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Brandenburg","(0) in school","","","","","","","","","","","","","",""
"2006","Brandenburg","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Brandenburg","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Brandenburg","(1c) basic vocational qualification","","","","","","","","","","","","","",""
